"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"4001605","931.17","0.20693","0.00%","-931.17","2020-Jan-17 11:15 PM","2020-Jan-17 02:45 PM","931.17","12.39","0.20693","0.00%","-931.17","0.00","0.00000","0.00","0.00000","75.17","75.17","0.01404","63.17","931.17","0.20693","0.00%","-931.17","71.24","91.33%","Olly","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-931.17","","No","","20858158005019","141587-10-12","Vitamin","","OLLY-04-12PK","Olly","700077.01 Women's Multi Berry 90ct - Large","Large","Finished Good","","","Stopped","0.00","0.00","0.00000","","58.99%","","Gummie Surge (Rm 13)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","64.60%","2062399","","2062399","100942","","","","Needs to be reconciled","","","No","MSI Portage","8.00000","40.80","0.00907","882.25000","0.00","0.00000","btl","5000.00000","4500.00000","500.00"
"4004612","665.55","0.04202","0.00%","-665.55","2020-Jan-17 11:00 PM","2020-Jan-17 02:45 PM","638.00","12.39","0.04028","0.00%","-638.00","0.00","0.00000","27.55","0.00174","51.50","51.50","0.00245","38.75","665.55","0.04202","0.00%","-665.55","408.77","81.58%","Quaker","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-665.55","","No","","031552","","Solid Food","","QUAKER-03B","Quaker","031552 RM Summer Berry IQO","","Finished Good","","","Stopped","0.00","0.00","0.00000","","99.67%","","Cupfiller #1 - Inline (Rm 4)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","122.18%","03B-JANPO20","RUN TO THE NUMBER","2066357","","","","2020-Jan-18 06:44 AM","Reconciliation complete","","","No","MSI Portage","7.00000","47.34","0.00299","2342.00000","0.00","0.00000","cup","19000.00000","15840.00000","3160.00"
"4006665","760.50","0.33181","0.00%","-760.50","2020-Jan-17 11:00 PM","2020-Jan-17 02:45 PM","760.50","12.37","0.33181","0.00%","-760.50","0.00","0.00000","0.00","0.00000","61.50","61.50","0.02291","52.50","760.50","0.33181","0.00%","-760.50","43.66","91.84%","Olly","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-760.50","","No","","10852933008038","","Vitamin","","OLLY-76-12PK","Olly","700170.01 Women's Berry Multi 130ct - Tallboy","","Finished Good","","","Started","0.00","0.00","0.00000","","74.08%","","Weigh Filler #3 (Rm 12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","80.66%","2067069","","2067069","100942","","","","Needs to be reconciled","","","No","MSI Portage","8.00000","42.35","0.01848","433.00000","0.00","0.00000","btl","7000.00000","2292.00000","4708.00"
"4009270","776.63","0.10240","0.00%","-776.63","2020-Jan-17 11:25 PM","2020-Jan-17 02:45 PM","776.63","12.33","0.10240","0.00%","-776.63","0.00","0.00000","0.00","0.00000","63.00","63.00","0.00680","51.58","776.63","0.10240","0.00%","-776.63","147.02","85.50%","Olly","8.67","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-776.63","","No","","20858158005705","141587-44-12","Vitamin","","OLLY-50-12PK","Olly","700075.01 Goodbye Stress 42ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","105.05%","","Gummie BSI (Rm 13)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","122.87%","2069226","","2069226","100942","","","","Needs to be reconciled","","","No","MSI Portage","8.00000","63.38","0.00836","957.25000","0.00","0.00000","btl","3000.00000","7584.00000","-4584.00"
"4009423","1331.00","0.05267","0.00%","-1331.00","2020-Jan-18 02:00 AM","2020-Jan-17 02:45 PM","1331.00","12.41","0.05267","0.00%","-1331.00","0.00","0.00000","0.00","0.00000","113.75","107.25","0.00251","63.42","1331.00","0.05267","0.00%","-1331.00","398.51","63.05%","Mars / Wrigley","11.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1331.00","","No","","10204122","171959-07","Gum","","MARS-18","Mars / Wrigley","10204122 Extra Spearmint 40pcs x 4ct Tray x 72ct Display","","Finished Good","","","Stopped","0.00","0.00","0.00000","","36.84%","","Bottling - Gum - Cub (Rm 7)","","0.00000","0.00","0.00","0.00000","13.00","13","0.00","0.00000","0.00","0.00000","58.43%","Extra 1/13 #2","","2049509","","","","","Needs to be reconciled","","","No","MSI Portage","11.00000","37.06","0.00147","7502.00000","0.00","0.00000","btl","35000.00000","25272.00000","9728.00"
"4010045","783.75","0.00000","0.00%","-783.75","2020-Jan-17 11:00 PM","2020-Jan-17 02:45 PM","783.75","12.39","0.00000","0.00%","-783.75","0.00","0.00000","0.00","0.00000","63.25","63.25","0.00000","40.90","783.75","0.00000","0.00%","-783.75","0.00","72.91%","Olly","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-783.75","","No","","20858158005699","141587-45-12","Vitamin","","OLLY-49-12PK","Olly","700056.01 Daily Energy 60ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","0.00%","","Weigh Filler #1 (Rm 12)","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","0.00%","2069815","","2069815","100942","","","","Needs to be reconciled","","","No","MSI Portage","8.00000","0.00","0.00899","890.00000","0.00","0.00000","btl","7000.00000","0.00000","7000.00"
"4010675","900.69","0.06538","0.00%","-900.69","2020-Jan-17 11:00 PM","2020-Jan-17 02:45 PM","899.00","12.44","0.06526","0.00%","-899.00","0.00","0.00000","1.69","0.00012","72.25","72.25","0.00303","41.80","900.69","0.06538","0.00%","-900.69","329.57","63.09%","Post Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-900.69","","No","","34334","","Solid Food","","POST-07A","Post Foods","34334 HBO Honey Roasted Cereal Cup","","Finished Good","","","Stopped","0.00","0.00","0.00000","","42.56%","","Cup Filler #4 (Rm 1)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","67.46%","07A-3rd-JANPO20","RUN THE CEREAL OUT","2065993","","","","","Needs to be reconciled","","","No","MSI Portage","6.00000","28.20","0.00205","2931.25000","0.00","0.00000","cup","20000.00000","13776.00000","6224.00"
"4010769","201.00","0.14790","0.00%","-201.00","2020-Jan-17 05:00 PM","2020-Jan-17 02:45 PM","201.00","12.37","0.14790","0.00%","-201.00","0.00","0.00000","0.00","0.00000","16.25","16.25","0.01196","16.25","201.00","0.14790","0.00%","-201.00","83.63","100.00%","Nestle Purina Pet Care Co.","2.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-201.00","","No","","12364794","","Bottles","","PURINA-24a","Nestle Purina Pet Care Co.","12364794 Friskies Beachside Canisters","","Finished Good","","","Stopped","0.00","0.00","0.00000","","62.88%","","Volumetric Filling Line #1 (Rm 9)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","62.88%","24A-NOVPO","RUN TO THE NUMBER","2009816","4561434904","","","2020-Jan-17 05:03 PM","Reconciliation complete","","","No","MSI Portage","8.00000","10.22","0.00752","1064.00000","0.00","0.00000","btl","6000.00000","1359.00000","4641.00"
"4008799","3245.64","2.74589","0.00%","-3245.64","2020-Jan-17 12:08 PM","2020-Jan-17 10:05 AM","28.80","14.00","0.02437","0.00%","-28.80","0.00","0.00000","3216.84","2.72152","2.06","2.06","0.00174","2.06","3245.64","2.74589","0.00%","-3245.64","574.51","100.00%","Quaker","2.06","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-3245.64","","No","","","","Solid Food","","QUAKER-01-03C-V3","Quaker","Premix Batch for Real Medleys V3","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Tumbler (Rm 4)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","01-03C-V3-JAN20","SHORT COMPONENTS TO COMPLETE ALL BATCHES- INBOUND
17 BATCHES","2065658","","","","","Needs to be reconciled","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","1182.00000","1182.00000","0.00"
"4008010","85.05","0.25774","0.00%","-85.05","2020-Jan-17 02:29 PM","2020-Jan-17 08:25 AM","85.05","14.00","0.25774","0.00%","-85.05","0.00","0.00000","0.00","0.00000","6.08","6.08","0.01841","6.08","85.05","0.25774","0.00%","-85.05","54.32","100.00%","Noosa","6.08","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-85.05","","No","","","","","","NOOSA-06-03","Noosa","Salted Caramel Chocolate Blend","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Lidding (Rm 11)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","2045624","","2045624","","","","","Needs to be reconciled","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","500.00000","330.00000","170.00"
"4007998","86.28","0.11983","0.00%","-86.28","2020-Jan-17 02:29 PM","2020-Jan-17 08:20 AM","86.28","14.00","0.11983","0.00%","-86.28","0.00","0.00000","0.00","0.00000","6.16","6.16","0.00856","6.16","86.28","0.11983","0.00%","-86.28","116.83","100.00%","Noosa","6.16","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-86.28","","No","","","","","","NOOSA-04-03","Noosa","Coconut Almond Blend","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Lidding (Rm 11)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","2045609","","2045609","","","","","Needs to be reconciled","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","500.00000","720.00000","-220.00"
"4008793","5372.13","18.91596","0.00%","-5372.13","2020-Jan-17 08:22 AM","2020-Jan-17 07:55 AM","6.36","14.00","0.02238","0.00%","-6.36","0.00","0.00000","5365.78","18.89358","0.45","0.45","0.00160","0.45","5372.13","18.91596","0.00%","-5372.13","625.56","100.00%","Quaker","0.45","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-5372.13","","No","","","","Solid Food","","QUAKER-01-03B","Quaker","Fruit Batch for Real Medleys","","Batch","","","Stopped","0.00","0.00","0.00000","","186.74%","","Batching - Tumbler (Rm 4)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","186.74%","01-03B-JAN20","SHORT ALL COMPONENTS TO COMPLETE ALL BATCHING- INBOUND
26 BATCHES","2065650","","","","","Needs to be reconciled","","","No","MSI Portage","7.00000","0.85","0.00299","2345.00000","0.00","0.00000","lbs","283.00000","284.00000","-1.00"
"3999585","269.67","0.01427","0.00%","-269.67","2020-Jan-17 03:00 PM","2020-Jan-17 07:00 AM","269.67","12.26","0.01427","0.00%","-269.67","0.00","0.00000","0.00","0.00000","23.00","22.00","0.00113","21.33","269.67","0.01427","0.00%","-269.67","885.94","100.00%","Hometown Foods","8.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-269.67","","No","","250073","192119-05","Lids","","HTFOODS-06","Hometown Foods","250073 Purple Mix FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","95.26%","","Lidding 3 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","95.26%","PURPLE CANDY","","2059803","","","","","Needs to be reconciled","","","No","MSI Portage","3.00000","20.32","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","18900.00000","1100.00"
"4004607","921.44","0.05026","0.00%","-921.44","2020-Jan-17 03:00 PM","2020-Jan-17 07:00 AM","791.00","12.38","0.04315","0.00%","-791.00","0.00","0.00000","130.44","0.00712","63.92","63.92","0.00320","58.58","921.44","0.05026","0.00%","-921.44","312.94","100.00%","Quaker","8.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-921.44","","No","","031552","","Solid Food","","QUAKER-03B","Quaker","031552 RM Summer Berry IQO","","Finished Good","","","Stopped","0.00","0.00","0.00000","","93.53%","","Cupfiller #1 - Inline (Rm 4)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","93.53%","03B-JANPO20","RUN TO THE NUMBER","2066357","","","","2020-Jan-18 06:44 AM","Reconciliation complete","","","No","MSI Portage","7.00000","54.80","0.00299","2342.00000","0.00","0.00000","cup","19000.00000","18333.00000","667.00"
"4007388","294.00","0.03733","0.00%","-294.00","2020-Jan-17 03:00 PM","2020-Jan-17 07:00 AM","294.00","12.25","0.03733","0.00%","-294.00","0.00","0.00000","0.00","0.00000","24.00","24.00","0.00233","18.37","294.00","0.03733","0.00%","-294.00","428.77","83.48%","Hometown Foods","8.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-294.00","","No","","250069","","Lids","","HTFOODS-04","Hometown Foods","250069 Rainbow Pastel FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","38.49%","","Lidding 1 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","46.10%","250069 Line 1-Pastel","","2054632","Forecast","","","2020-Jan-17 05:30 PM","Reconciliation complete","","","No","MSI Portage","3.00000","8.47","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","7875.00000","12125.00"
"3994899","285.00","0.02857","0.00%","-285.00","2020-Jan-17 03:00 PM","2020-Jan-17 06:45 AM","285.00","12.26","0.02857","0.00%","-285.00","0.00","0.00000","0.00","0.00000","23.25","23.25","0.00144","14.37","285.00","0.02857","0.00%","-285.00","694.32","67.61%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-285.00","","No","","250060","","Lids","","HTFOODS-15","Hometown Foods","250060 Confetti Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","50.47%","","Lidding 2 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","74.66%","LINE2-Confetti-2nd","NEW CONFETTI PROJECT STARTING TODAY 12/23/19","2043530","FORECAST","","","","Needs to be reconciled","","","No","MSI Portage","3.00000","10.73","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","9975.00000","10025.00"
"4007312","1070.63","0.05279","0.00%","-1070.63","2020-Jan-17 03:00 PM","2020-Jan-17 06:45 AM","1069.46","12.41","0.05273","0.00%","-1069.46","0.00","0.00000","1.18","0.00006","86.17","86.17","0.00272","55.20","1070.63","0.05279","0.00%","-1070.63","367.39","70.02%","Post Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1070.63","","No","","34334","","Solid Food","","POST-07A","Post Foods","34334 HBO Honey Roasted Cereal Cup","","Finished Good","","","Stopped","0.00","0.00","0.00000","","52.66%","","Cup Filler #4 (Rm 1)","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","75.20%","07A-3rd-JANPO20","RUN THE CEREAL OUT","2065993","","","","","Needs to be reconciled","","","No","MSI Portage","6.00000","41.51","0.00205","2931.25000","0.00","0.00000","cup","20000.00000","20280.00000","-280.00"
"3999073","279.00","0.01610","0.00%","-279.00","2020-Jan-17 03:00 PM","2020-Jan-17 06:40 AM","274.00","12.27","0.01582","0.00%","-274.00","0.00","0.00000","5.00","0.00029","22.33","22.33","0.00115","19.98","279.00","0.01610","0.00%","-279.00","866.97","89.48%","Hometown Foods","8.33","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-279.00","","No","","250069","","Lids","","HTFOODS-04","Hometown Foods","250069 Rainbow Pastel FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","83.41%","","Lidding 4 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","93.22%","250069 Line 1-Pastel","","2054632","Forecast","","","","Needs to be reconciled","","","No","MSI Portage","3.00000","18.63","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","17325.00000","2675.00"
"4008931","949.00","0.09731","0.00%","-949.00","2020-Jan-17 03:00 PM","2020-Jan-17 06:40 AM","949.00","12.42","0.09731","0.00%","-949.00","0.00","0.00000","0.00","0.00000","76.42","76.42","0.00506","49.32","949.00","0.09731","0.00%","-949.00","197.71","64.55%","Mars / Wrigley","8.33","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-949.00","","No","","10199876","181967-06","Candy","","MARS-15B","Mars / Wrigley","10199876 Dove Truffles Chocolate & Peanut Butter 4ct.","","Finished Good","","","Stopped","0.00","0.00","0.00000","","45.47%","","Bag Filler (Rm 8)","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","70.44%","2063168","","2063168","","","","","Needs to be reconciled","","","No","MSI Portage","7.50000","34.75","0.00356","2105.00000","0.00","0.00000","bag","10000.00000","9752.00000","248.00"
"4006580","676.50","0.19307","0.00%","-676.50","2020-Jan-17 01:50 PM","2020-Jan-17 06:30 AM","676.50","12.37","0.19307","0.00%","-676.50","0.00","0.00000","0.00","0.00000","58.67","54.67","0.00438","15.33","676.50","0.19307","0.00%","-676.50","228.52","28.05%","Olly","7.33","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-676.50","","No","","10858158015257","141587-58-12","Vitamin","","OLLY-72-12PK","Olly","700173.01 Laser Focus 36ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","51.59%","","Gummie BSI (Rm 13)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","183.92%","2066069","","2066069","100942","","","","Reconciliation in-progress","","","No","MSI Portage","8.00000","28.20","0.00805","994.00000","0.00","0.00000","btl","8000.00000","3504.00000","4496.00"
"4008035","350.00","0.01916","0.00%","-350.00","2020-Jan-17 03:00 PM","2020-Jan-17 06:30 AM","350.00","12.28","0.01916","0.00%","-350.00","0.00","0.00000","0.00","0.00000","30.50","28.50","0.00146","26.75","350.00","0.01916","0.00%","-350.00","682.99","100.00%","Dean Foods","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-350.00","","No","","3010495","","","","DEAN-02","Dean Foods","3010495 Deans Foods Almond","","Finished Good","","","Stopped","0.00","0.00","0.00000","","85.59%","","Lid Filling 4 (Rm 11)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","85.59%","1937863","","1937863","10.07.19 A","","","","Needs to be reconciled","","","No","MSI Portage","3.50000","22.89","0.00125","2793.00000","0.00","0.00000","lid","15000.00000","18270.00000","-3270.00"
"4007986","241.00","0.00984","0.00%","-241.00","2020-Jan-17 03:00 PM","2020-Jan-17 06:15 AM","241.00","12.20","0.00984","0.00%","-241.00","0.00","0.00000","0.00","0.00000","20.75","19.75","0.00079","19.25","241.00","0.00984","0.00%","-241.00","1271.69","100.00%","Noosa","8.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-241.00","","No","","1000789","","","","NOOSA-04","Noosa","1000789 Mate Topper Coconut Almond Chocolate","","Finished Good","","","Stopped","0.00","0.00","0.00000","","148.39%","","Lid Filling 2 (Rm 11)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","148.39%","2045599","","2045599","PO34415","","","","Reconciliation in-progress","","","No","MSI Portage","4.00000","28.56","0.00117","3428.00000","0.00","0.00000","lid","20000.00000","24480.00000","-4480.00"
"4008005","295.00","0.01549","0.00%","-295.00","2020-Jan-17 03:00 PM","2020-Jan-17 06:15 AM","295.00","12.16","0.01549","0.00%","-295.00","0.00","0.00000","0.00","0.00000","25.75","24.25","0.00119","22.75","295.00","0.01549","0.00%","-295.00","836.92","100.00%","Noosa","8.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-295.00","","No","","I000840","","","","NOOSA-06","Noosa","I000840 Mate Topper Salted Caramel Chocolate","","Finished Good","","","Stopped","0.00","0.00","0.00000","","75.06%","","Lid Filling 3 (Rm 11)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","75.06%","2045600","","2045600","PO34415","","","","Needs to be reconciled","","","No","MSI Portage","3.50000","20.36","0.00107","3273.00000","0.00","0.00000","lid","20000.00000","19040.00000","960.00"
"4004809","1159.78","0.05810","0.00%","-1159.78","2020-Jan-17 02:30 PM","2020-Jan-17 06:00 AM","1109.38","12.43","0.05557","0.00%","-1109.38","0.00","0.00000","50.40","0.00252","95.25","89.25","0.00344","68.75","1159.78","0.05810","0.00%","-1159.78","290.36","79.25%","Morton Salt","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1159.78","","No","","F111840000B","","Grinders","","MORTON-03","Morton Salt","F111840000B Peppercorn Glass Grinders","Grinders","Finished Good","","","Stopped","0.00","0.00","0.00000","","111.70%","","Salt/Spice Bottling (Rm 5)","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","140.95%","03-4TH-JANPO","RUN TO THE NUMBER","2057772","6702247341","","","","Needs to be reconciled","","","No","MSI Portage","9.00000","96.90","0.00485","1854.00000","0.00","0.00000","grd","12750.00000","19962.00000","-7212.00"
"4008771","890.75","0.03208","0.00%","-890.75","2020-Jan-17 03:00 PM","2020-Jan-17 06:00 AM","890.75","12.41","0.03208","0.00%","-890.75","0.00","0.00000","0.00","0.00000","75.75","71.75","0.00142","39.30","890.75","0.03208","0.00%","-890.75","706.56","56.34%","BIB Products, LLC","9.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-890.75","","No","","8-46767-09991-4","141484-01","2oz Bottle","","BIBPRO-01","BIB Products, LLC","#8-46767-09991-4 QT Energy Grape 2oz Energy Shot Formula #80798","","Finished Good","","","Stopped","0.00","0.00","0.00000","","61.93%","","Liquid Fill - 2 oz. (Rm 8)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","109.91%","-DECPO19","RUN BATCH OUT","2036087","120319","","","","Needs to be reconciled","","","No","MSI Portage","7.00000","43.19","0.00156","4500.00000","0.00","0.00000","btl","32000.00000","27768.00000","4232.00"
"3954274","250.00","0.01208","0.00%","-250.00","2020-Jan-17 02:45 PM","2020-Jan-17 05:45 AM","250.00","12.20","0.01208","0.00%","-250.00","0.00","0.00000","0.00","0.00000","22.00","20.50","0.00093","19.25","250.00","0.01208","0.00%","-250.00","1075.32","100.00%","ConAgra Foods FSC AP","9.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-250.00","","No","","1015549","","","","CONAGF-04","ConAgra Foods FSC AP","#1015549 Conagra Butter Pouches 2017 Form","","Finished Good","","","Stopped","0.00","0.00","0.00000","","89.61%","","Circle #2 - Butter (Rm 9)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","89.61%","2030781","","2030781","3175885 3175886","","","2020-Jan-17 11:35 PM","Reconciliation complete","","","No","MSI Portage","2.50000","17.25","0.00083","3000.00000","0.00","0.00000","pch","24000.00000","20700.00000","3300.00"
"4001967","1059.67","0.05264","0.00%","-1059.67","2020-Jan-17 02:30 PM","2020-Jan-17 05:45 AM","1010.13","12.39","0.05018","0.00%","-1010.13","0.00","0.00000","49.55","0.00246","81.50","81.50","0.00255","51.25","1059.67","0.05264","0.00%","-1059.67","392.78","64.87%","Unilever","8.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1059.67","","No","","84170592","161162-00","Bottles","","UNILEV-01","Unilever","84170592 Hellmans Real Mayo Sqz 6/5.75 oz","","Finished Good","","","Stopped","0.00","0.00","0.00000","","67.95%","","Rotary Bottle Filler #1 (Rm 8)","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","104.74%","1955626","","1955626","4503568386","","","2020-Jan-17 02:23 PM","Reconciliation complete","","","No","MSI Portage","10.00000","53.68","0.00267","3750.00000","0.00","0.00000","btl","25000.00000","20130.00000","4870.00"
